0,A1,A2,B1,B2,C1,C2,D1,D2,Q
0.0003793351025508139,0.4984463247517694,0.5014810055721759,0.007966037153567092,0.002276010615304883,0.006828031845914649,0.004552021230609766,0.4984463247517694,0.5014810055721759,-0.17122405304990107
0.000402514064879608,0.5063626936185469,0.49348224354239945,0.008855309427351377,0.002415084389277648,0.006037710973194121,0.004830168778555296,0.5063626936185469,0.49348224354239945,-0.17497707639190369
0.00041519193050756946,0.5073645390802499,0.4924176295819774,0.012040565984719514,0.002906343513552986,0.005812687027105972,0.004982303166090833,0.5073645390802499,0.4924176295819774,-0.18293724999975602
0.0004259419343253444,0.5098524953874373,0.48983322447414607,0.012352316095434987,0.004259419343253444,0.0051113032119041325,0.005537245146229477,0.5098524953874373,0.48983322447414607,-0.1845576972970523
0.00044251894504537196,0.5102243436373138,0.4894259532201814,0.014160606241451903,0.0030976326153176036,0.005310227340544464,0.005310227340544464,0.5102243436373138,0.4894259532201814,-0.19231210802956558
0.0004603912013132137,0.5124154070616068,0.48709389098938005,0.01611369204596248,0.001381173603939641,0.005524694415758564,0.006905868019698206,0.5124154070616068,0.48709389098938005,-0.21538066274348266
0.0004823583776697636,0.5194999727503353,0.479464227403745,0.019294335106790544,0.005305942154367399,0.005788300532037163,0.005788300532037163,0.5194999727503353,0.479464227403745,-0.21574657799975186
0.000496959706692324,0.5193228934934785,0.4795661169580926,0.022363186801154577,0.005466556773615563,0.005466556773615563,0.00894527472046183,0.5193228934934785,0.4795661169580926,-0.3164018787613343
0.0005342320931272638,0.5491905917348271,0.4450153335750107,0.02404044419072687,0.006410785117527165,0.005876553024399901,0.006945017210654429,0.5491905917348271,0.4450153335750107,-0.3798155475925202
0.0005606855013779977,0.5668530418931557,0.42219618253763225,0.025791533063387894,0.0061675405151579744,0.007849597019291967,0.00953165352342596,0.5668530418931557,0.42219618253763225,-0.39620737896990843
0.000580815000472455,0.5709411454644233,0.41644435533875024,0.03194482502598502,0.00580815000472455,0.00696978000566946,0.009873855008031736,0.5709411454644233,0.41644435533875024,-0.45330587528177946
0.0006115442775059872,0.5864709621282417,0.3944460589913617,0.02813103676527541,0.006115442775059872,0.007338531330071846,0.006726987052565859,0.5864709621282417,0.3944460589913617,-0.4739372597058328
0.0006270675877849602,0.5919518028690024,0.38627363407553544,0.024455635923613446,0.006270675877849601,0.007524811053419522,0.008778946228989441,0.5919518028690024,0.38627363407553544,-0.5745795220918523
0.0006639449072874808,0.6168048188700697,0.34525135178949,0.022574126847774347,0.006639449072874808,0.009959173609312212,0.007303393980162289,0.6168048188700697,0.34525135178949,-0.5881882731225718
0.0006853228918113664,0.6202172170892867,0.3392348314466264,0.01713307229528416,0.006853228918113664,0.00959452048535913,0.008223874701736397,0.6202172170892867,0.3392348314466264,-0.6336437683862542
0.0007091429948021717,0.6304281223791307,0.3198234906557794,0.017728574870054293,0.007800572942823889,0.008509715937626061,0.009928001927230404,0.6304281223791307,0.3198234906557794,-0.669880212616052
0.0007306342769240214,0.6385743580315947,0.30321322492346886,0.014612685538480429,0.014612685538480429,0.008767611323088257,0.008036977046164236,0.6385743580315947,0.30321322492346886,-0.687232737264202
0.0007476782321352706,0.6422556014041976,0.2953329016934319,0.014205886410570143,0.015701242874840683,0.008224460553487977,0.007476782321352707,0.6422556014041976,0.2953329016934319,-0.7054513001009295
0.0007635525723146522,0.6459654761781958,0.2870957671903092,0.014507498873978392,0.016034604018607696,0.008399078295461174,0.008399078295461174,0.6459654761781958,0.2870957671903092,-0.7428698438174366
0.0007843313362031038,0.6533480030571854,0.2698099796538677,0.014902295387858972,0.015686626724062076,0.010980638706843453,0.009411976034437245,0.6533480030571854,0.2698099796538677,-0.7650709857586201
0.0008209134852103573,0.6575517016534962,0.2594086613264729,0.015597356218996787,0.015597356218996787,0.009850961822524287,0.009030048337313929,0.6575517016534962,0.2594086613264729,-0.7997333067280407
0.0008424940670328666,0.6638853248218989,0.2426382913054656,0.016007387273624465,0.016849881340657333,0.011794916938460133,0.009267434737361533,0.6638853248218989,0.2426382913054656,-0.8252576404761838
0.0008703912470264346,0.6684604777163017,0.2297832892149787,0.012185477458370083,0.018278216187555124,0.01131508621134365,0.010444694964317214,0.6684604777163017,0.2297832892149787,-0.8456049473145842
0.0008983330098910867,0.6719530913985329,0.21919325441342516,0.009881663108801954,0.01976332621760391,0.01616999417803956,0.01077999611869304,0.6719530913985329,0.21919325441342516,-0.8654302533943771
0.0009325956393693575,0.6751992429034148,0.2089014232187361,0.009325956393693576,0.02331489098423394,0.013988934590540363,0.010258552033062933,0.6751992429034148,0.2089014232187361,-0.8842042757753505
0.0009578618761630914,0.6781662083234687,0.199235270241923,0.005747171256978548,0.022988685027914194,0.008620756885467823,0.012452204390120188,0.6781662083234687,0.199235270241923,-0.9052581079610674
0.0009776698605684312,0.6814358928161964,0.18771261322913876,0.002933009581705293,0.02444174651421078,0.010754368466252742,0.00977669860568431,0.6814358928161964,0.18771261322913876,-0.9254524367284109
0.0010049317447284733,0.6843585181600903,0.1768679870722113,0.00301479523418542,0.02512329361821183,0.008039453957827786,0.00602959046837084,0.6843585181600903,0.1768679870722113,-0.9485865046204628
0.0010230014418842089,0.6874569689461885,0.16470323214335764,0.003069004325652627,0.02046002883768418,0.009207012976957881,0.006138008651305254,0.6874569689461885,0.16470323214335764,-0.966997219131535
0.0010451072583037774,0.6897707904804932,0.15467587422895906,0.00418042903321511,0.02090214516607555,0.009405965324733997,0.006270643549822665,0.6897707904804932,0.15467587422895906,-0.9857666712308721
0.0010614754326217014,0.6920819820693493,0.1443606588365514,0.0031844262978651043,0.018045082354568923,0.0042459017304868054,0.0031844262978651043,0.6920819820693493,0.1443606588365514,-1.003622400590092
0.0010761507287970872,0.6941172200741212,0.1345188410996359,0.0021523014575941745,0.012913808745565046,0.005380753643985436,0.0032284521863912615,0.6941172200741212,0.1345188410996359,-1.0212091910557517
0.0012708727315502957,0.6977091296211124,0.14487949139673373,0.012708727315502958,0.011437854583952663,0.0038126181946508877,0.006354363657751479,0.6977091296211124,0.07116887296681657,-1.0220544788309445
0.0013413203833278853,0.6974865993305003,0.14083864024942794,0.014754524216606738,0.012071883449950967,0.008047922299967312,0.008047922299967312,0.6974865993305003,0.081820543383001,-1.0043402901981726
0.0016413547305684556,0.6959344057610252,0.15757005413457176,0.018054902036253012,0.01969625676682147,0.004924064191705367,0.018054902036253012,0.6959344057610252,0.0738609628755805,-1.0154439780889248
0.0017208925762293914,0.6969614933729035,0.14455497640326886,0.010325355457376348,0.015488033186064523,0.005162677728688174,0.010325355457376348,0.6969614933729035,0.08432373623524018,-1.0208376410626585
0.0018078335742784705,0.6978237596714896,0.14643451951655612,0.009039167871392353,0.014462668594227764,0.005423500722835412,0.009039167871392353,0.6978237596714896,0.06508200867402494,-1.0273860397236483
0.0018924431860121982,0.6983115356385011,0.14004079576490266,0.009462215930060991,0.015139545488097586,0.009462215930060991,0.007569772744048793,0.6983115356385011,0.06812795469643913,-1.0379625547804736
0.002205721962144237,0.699213861999723,0.13675476165294267,0.013234331772865421,0.011028609810721185,0.008822887848576948,0.008822887848576948,0.699213861999723,0.05514304905360592,-1.0327073549988355
0.0023706935091381293,0.69698389168661,0.11853467545690645,0.011853467545690645,0.009482774036552517,0.009482774036552517,0.0,0.69698389168661,0.11853467545690645,-1.0
0.00026068291113050653,0.49998982354831156,0.49998982354831156,0.0007820487333915196,0.0007820487333915196,0.0041709265780881044,0.004692292400349117,0.49998982354831156,0.49998982354831156,-0.14022923724090192
0.0002768497185180661,0.49999059164362736,0.49999059164362736,0.0019379480296264626,0.0019379480296264626,0.0038758960592529253,0.0038758960592529253,0.49999059164362736,0.49999059164362736,-0.14192017006513738
0.00028473020384926035,0.5005556983669998,0.4994167775516027,0.0019931114269448225,0.002277841630794083,0.005125143669286686,0.004270953057738906,0.5005556983669998,0.4994167775516027,-0.14368295766492067
0.00029307307797373926,0.5011549633350941,0.49881037871130424,0.002344584623789914,0.0032238038577111316,0.005568388481501046,0.004103023091632349,0.5011549633350941,0.49881037871130424,-0.11771242769980172
0.000306704978392426,0.4925681952982361,0.5072900342610726,0.002453639827139408,0.00306704978392426,0.004907279654278816,0.005213984632671241,0.4925681952982361,0.5072900342610726,-0.117076906824637
0.00031600905283595053,0.4923421043184109,0.5075105388545366,0.0034760995811954558,0.0031600905283595054,0.0050561448453752085,0.004108117686867357,0.4923421043184109,0.5075105388545366,-0.11842554322514745
0.00032547532879757037,0.4927696477995216,0.5070905622666146,0.0039057039455708447,0.003254753287975704,0.005533080589558697,0.004231179274368415,0.4927696477995216,0.5070905622666146,-0.11821466369923403
0.000335068717812619,0.49255101518454997,0.5072940387683053,0.005696168202814524,0.0023454810246883334,0.005696168202814524,0.004690962049376667,0.49255101518454997,0.5072940387683053,-0.11973572267354357
0.00034477816881114135,0.4930327813999321,0.5068239081523778,0.005861228869789403,0.002068669012866848,0.005861228869789403,0.004826894363355979,0.4930327813999321,0.5068239081523778,-0.12121851958644275
0.0003550659980609913,0.4935417373047779,0.5063241132349736,0.006036121967036852,0.0024854619864269393,0.006391187965097843,0.004615857974792887,0.4935417373047779,0.5063241132349736,-0.12126101652008528
0.00036543505829676385,0.4933373287006312,0.5064929907993148,0.008039571282528805,0.002192610349780583,0.0065778310493417496,0.007308701165935278,0.4933373287006312,0.5064929907993148,-0.13774084571998854
0.000424439079804178,0.5169667992014888,0.5611084635011233,0.00891322067588774,0.002546634478825068,0.0063665861970626705,0.005093268957650136,0.5169667992014888,0.38793731894101874,-0.11439097570721093
0.00042178847998656594,0.501506502704027,0.5407328313427775,0.00927934655970445,0.0025307308799193957,0.005483250239825358,0.004639673279852225,0.501506502704027,0.4521572505455987,-0.10305055670861946
0.000463482805045483,0.5065867059147129,0.5756456438664899,0.010196621711000626,0.0032443796353183807,0.00463482805045483,0.005561793660545796,0.5065867059147129,0.39396038428866054,-0.10086766136990984
0.0004785849962943385,0.5058643410831157,0.5771735055309722,0.013878964892535817,0.004785849962943385,0.006700189948120739,0.007178774944415077,0.5058643410831157,0.3933968669539462,-0.11476194910039765
0.0004977118039202581,0.5101545990182645,0.5723685745082968,0.016424489529368518,0.004977118039202581,0.00796338886272413,0.0059725416470430975,0.5101545990182645,0.3892106306656419,-0.10592421965637248
0.0005152629089116951,0.5075339652780196,0.576063932163275,0.017003675994085938,0.006698417815852035,0.007213680724763731,0.00618315490694034,0.5075339652780196,0.3905692849550648,-0.09874274451765092
0.0005325231889442458,0.5053645063080893,0.5799177527602837,0.01917083480199285,0.006922801456275195,0.0074553246452194405,0.008520371023107933,0.5053645063080893,0.39033949749613217,-0.15500312225810964
0.0005707086746519613,0.5233398546558485,0.5621480445321818,0.02225763831142649,0.009702047469083342,0.007989921445127458,0.007989921445127458,0.5233398546558485,0.36810709515051504,-0.17611292135551987
0.000596024401461943,0.5298656928996673,0.5560907665639929,0.026225073664325495,0.010728439226314975,0.0077483172190052595,0.008344341620467204,0.5298656928996673,0.35821066527862777,-0.19582374840689581
0.0006217509754032096,0.5359493407975666,0.5502496132318405,0.02735704291774122,0.011813268532660981,0.008082762680241724,0.011191517557257773,0.5359493407975666,0.3488022972012006,-0.2779386485554635
0.0006688638516497665,0.5598390438308545,0.5197072127318685,0.029430009472589724,0.014715004736294862,0.008695230071446963,0.010701821626396263,0.5598390438308545,0.3190480572369386,-0.3023982789401819
0.0006978576066808782,0.5666603766248731,0.5115296256970838,0.030705734693958642,0.013259294526936687,0.009072148886851417,0.014655009740298444,0.5666603766248731,0.3077552045462673,-0.3875779654631561
0.0007481960062864102,0.5895784529536913,0.4766008560044433,0.02992784025145641,0.016460312138301025,0.009726548081723333,0.012719332106868974,0.5895784529536913,0.2760843263196854,-0.39461909560319086
0.0007941519237665392,0.5908490312823051,0.4741086984886239,0.03891344426456042,0.014294734627797706,0.01032397500896501,0.011118126932731549,0.5908490312823051,0.27398241369945603,-0.41215883161938316
0.0008653666777738192,0.5953722743083876,0.4681633726756362,0.04240296721091714,0.015576600199928745,0.008653666777738192,0.01038440013328583,0.5953722743083876,0.26393683672101487,-0.42917040752215624
0.0009008106123402444,0.5990390572062625,0.4585126016811844,0.04413972000467198,0.012611348572763421,0.013512159185103666,0.010809727348082932,0.5990390572062625,0.2639375094156916,-0.35095177658290944
0.0010180634025873585,0.5792780760722069,0.4968149404626309,0.049885106726780565,0.014252887636223018,0.010180634025873584,0.017307077843985094,0.5792780760722069,0.2809854991141109,-0.4034193684460514
0.001077845942311778,0.5928152682714779,0.4742522146171823,0.04742522146171823,0.015089843192364892,0.01077845942311778,0.02155691884623556,0.5928152682714779,0.26299440992407386,-0.4353182801836902
0.001130745042618416,0.6004256176303788,0.45682099721784003,0.048622036832591885,0.021484155809749904,0.01130745042618416,0.016961175639276238,0.6004256176303788,0.25894061475961727,-0.4325116123490531
0.0012007796070764216,0.5991890239311344,0.45629625068904023,0.05163352310428613,0.018011694106146323,0.010807016463687794,0.014409355284917059,0.5991890239311344,0.26537229316388916,-0.44661288851669595
0.00125017581833755,0.602584744438699,0.45131347041985553,0.05375756018851465,0.0175024614567257,0.0150021098200506,0.01875263727506325,0.602584744438699,0.2575362185775353,-0.452014780305598
0.0013915947137062097,0.603952105748495,0.4522682819545181,0.059838572689367014,0.018090731278180724,0.015307541850768306,0.020873920705593144,0.603952105748495,0.24770385903970532,-0.5011914964333989
0.0014701384239452788,0.6159879996330718,0.43075055821596664,0.05292498326203003,0.019111799511288625,0.019111799511288625,0.027932630054960297,0.6159879996330718,0.22640131728757293,-0.6130948507796955
0.0016205625057391494,0.640122189766964,0.3711088138142652,0.05023743767791363,0.02106731257460894,0.02106731257460894,0.016205625057391492,0.640122189766964,0.19770862570017622,-0.6356492500146038
0.0017193682399849334,0.6447630899943501,0.35934796215685105,0.04470357423960827,0.024071155359789067,0.022351787119804133,0.024071155359789067,0.6447630899943501,0.18913050639834267,-0.7573249549030145
0.0018586782664545352,0.6672654976571781,0.29924720089918017,0.04274960012845431,0.01115206959872721,0.024162817463908956,0.02230413919745442,0.6672654976571781,0.13010747865181746,-0.7817410763354462
0.0019621728858317754,0.6710631269544672,0.2845150684456074,0.04512997637413083,0.013735210200822428,0.03139476617330841,0.019621728858317755,0.6710631269544672,0.12165471892157008,-0.7584887038531019
0.002272281310860699,0.6680507053930456,0.29994113303361225,0.03408421966291048,0.01590596917602489,0.03181193835204978,0.02272281310860699,0.6680507053930456,0.12043090947561705,-0.7827737596683595
0.0024156351171563477,0.6715465625694647,0.2802136735901363,0.033818891640188864,0.019325080937250782,0.033818891640188864,0.02174071605440713,0.6715465625694647,0.12802866120928644,-0.8016109175701615
0.002573936492195171,0.6743713609551348,0.270263331680493,0.0360351108907324,0.02059149193756137,0.03346117439853723,0.02316542842975654,0.6743713609551348,0.11840107864097787,-0.8198738830869138
0.002740188849362338,0.6768266457924975,0.25483756299069743,0.03014207734298572,0.01370094424681169,0.035622455041710396,0.024661699644261043,0.6768266457924975,0.12604868707066755,-0.8378434797940129
0.002901880563653981,0.6790400518950316,0.24375796734693442,0.03192068620019379,0.014509402818269906,0.0464300890184637,0.029018805636539812,0.6790400518950316,0.11897710310981323,-0.8219893848973213
0.003351781660577587,0.6770598954366726,0.25473540620389656,0.03686959826635345,0.013407126642310347,0.043573161587508624,0.016758908302887933,0.6770598954366726,0.12066413978079311,-0.8358286744961042
0.003592569627817616,0.6789956596575294,0.2478873043194155,0.03951826590599378,0.010777708883452848,0.046703405161629005,0.014370278511270464,0.6789956596575294,0.11136965846234609,-0.8175632603555586
0.0038444196988013375,0.6766178669890355,0.2652649592172923,0.04228861668681472,0.01537767879520535,0.04997745608441739,0.01537767879520535,0.6766178669890355,0.09611049247003345,-0.7879160129882283
0.004101530895002415,0.672651066780396,0.28300563175516663,0.03281224716001932,0.01640612358000966,0.05331990163503139,0.01640612358000966,0.672651066780396,0.10253827237506037,-0.7957838556414545
0.0044303336051618744,0.673410707984605,0.2746806835200362,0.039873002446456876,0.017721334420647498,0.05759433686710437,0.008860667210323749,0.673410707984605,0.11075834012904687,-0.7352703635542135
0.005028746013243171,0.6637944737480985,0.3117822528210766,0.04022996810594537,0.025143730066215855,0.05531620614567488,0.020114984052972684,0.6637944737480985,0.12571865033107926,-0.7134134608907567
0.005388115608433228,0.6519619886204205,0.2694057804216614,0.02694057804216614,0.021552462433732912,0.0592692716927655,0.0,0.6519619886204205,0.2694057804216614,-1.0
0.00026068291113050653,0.49998982354831156,0.49998982354831156,0.0007820487333915196,0.0007820487333915196,0.0041709265780881044,0.004692292400349117,0.49998982354831156,0.49998982354831156,-0.42301687217681005
0.0002768497185180661,0.49999059164362736,0.49999059164362736,0.0019379480296264626,0.0019379480296264626,0.0038758960592529253,0.0038758960592529253,0.49999059164362736,0.49999059164362736,-0.42480191701459286
0.00028473020384926035,0.5005556983669998,0.4994167775516027,0.0019931114269448225,0.002277841630794083,0.005125143669286686,0.004270953057738906,0.5005556983669998,0.4994167775516027,-0.42664708654017397
0.0002930749785222208,0.5011582132729976,0.4988136134448198,0.0020515248496555455,0.003223824763744429,0.0043961246778333124,0.004103049699311091,0.5011582132729976,0.4988136134448198,-0.42301044470215604
0.00030228740567499684,0.4999833689864448,0.4999833689864448,0.002116011839724978,0.0030228740567499685,0.0051388858964749465,0.0051388858964749465,0.4999833689864448,0.4999833689864448,-0.42306616392193663
0.0003113225603293397,0.49998403188891954,0.49998403188891954,0.003113225603293397,0.003113225603293397,0.005292483525598775,0.004047193284281416,0.49998403188891954,0.49998403188891954,-0.42514520522564253
0.00032049953578211813,0.5006202748916685,0.4993382767485401,0.0035254948936032995,0.0032049953578211815,0.006409990715642363,0.004166493965167536,0.5006202748916685,0.4993382767485401,-0.42563998908124256
0.0003297988372610132,0.500634634962218,0.49931543961317404,0.005276781396176211,0.0023085918608270924,0.006595976745220265,0.004617183721654185,0.500634634962218,0.49931543961317404,-0.4279232833897695
0.00033919442870052383,0.5013293656193741,0.49861581018977,0.005427110859208381,0.0020351665722031427,0.006783888574010476,0.004748722001807333,0.5013293656193741,0.49861581018977,-0.430297535818154
0.00034914404895793543,0.5020691424015111,0.49787941381401596,0.005586304783326967,0.002444008342705548,0.005237160734369032,0.00453887263645316,0.5020691424015111,0.49787941381401596,-0.43103816191297034
0.0003591682710366303,0.5021172429092092,0.4978072236567696,0.007542533691769236,0.002155009626219782,0.005387524065549455,0.006465028878659346,0.5021172429092092,0.4978072236567696,-0.4476466527338602
0.0003725143845411876,0.5073645917450975,0.49246401636345,0.007450287690823752,0.0022350863072471256,0.006332744537200189,0.004470172614494251,0.5073645917450975,0.49246401636345,-0.4742540299545343
0.00039472072148254687,0.5155052622562062,0.4839276045376025,0.008289135151133484,0.002368324328895281,0.00631553154372075,0.004736648657790562,0.5155052622562062,0.4839276045376025,-0.478877838797957
0.00040688766130167486,0.5167473298531271,0.4825687663037864,0.011392854516446897,0.002848213629111724,0.006103314919525123,0.004882651935620099,0.5167473298531271,0.4825687663037864,-0.48745134187815164
0.0004171620147453863,0.5193667083580059,0.4797363169571942,0.011680536412870816,0.0041716201474538625,0.006257430221180794,0.005423106191690021,0.5193667083580059,0.4797363169571942,-0.48748172015729385
0.0004338317631223221,0.5192966204574195,0.47981793001328826,0.01214728936742502,0.003036822341856255,0.004772149394345543,0.0056398129205901875,0.5192966204574195,0.47981793001328826,-0.49517436921142405
0.0004443499231658362,0.5216668097966918,0.4772318174801081,0.012441797848643415,0.004443499231658363,0.004887849154824199,0.005332199077990035,0.5216668097966918,0.4772318174801081,-0.5028667028373399
0.00045434489240047586,0.5238596609377486,0.47479041255849724,0.012721656987213323,0.004543448924004758,0.004997793816405235,0.009086897848009517,0.5238596609377486,0.47479041255849724,-0.6156338089009176
0.0004920305432361952,0.556978574943373,0.43544703076403274,0.014268885753849662,0.006888427605306733,0.005412335975598147,0.006396397062070538,0.556978574943373,0.43544703076403274,-0.6279166557170452
0.0005035045671193729,0.5604005832038621,0.43099990945418326,0.014098127879342443,0.007049063939671221,0.007049063939671221,0.009063082208148714,0.5604005832038621,0.43099990945418326,-0.7110184950999245
0.0005518063861768315,0.5832593501889108,0.39950782359202597,0.015450578812951279,0.008277095792652471,0.006069870247945145,0.007725289406475639,0.5832593501889108,0.39950782359202597,-0.7460644764367198
0.0005707102546776596,0.5923972443554106,0.3858001321620979,0.01597988713097447,0.006277812801454255,0.0068485230561319155,0.010272784584197872,0.5923972443554106,0.3858001321620979,-0.7742552961918707
0.0005961377118520985,0.5997145381232111,0.3743744830431178,0.016095718220006657,0.004172963982964689,0.005961377118520985,0.00774979025407728,0.5997145381232111,0.3743744830431178,-0.7969989222291768
0.0006122385614121117,0.6055039372365785,0.3648941826016186,0.016530441158127015,0.004897908491296893,0.008571339859769564,0.007959101298357451,0.6055039372365785,0.3648941826016186,-0.8042845649857038
0.0006509040125693402,0.6072934437271944,0.36190263098855313,0.017574408339372183,0.004556328087985381,0.007810848150832082,0.007159944138262742,0.6072934437271944,0.36190263098855313,-0.8222587659320661
0.0006666192643154501,0.6119564846415833,0.35397482935150404,0.013332385286309003,0.005332954114523601,0.011332527493362651,0.009332669700416301,0.6119564846415833,0.35397482935150404,-0.9014436520915006
0.0007084859516183719,0.630552496940351,0.31952716417988575,0.020546092596932786,0.005667887612946975,0.009210317371038834,0.008501831419420463,0.630552496940351,0.31952716417988575,-0.9314269804393595
0.0007361547149428092,0.6375099831404728,0.3055042067012658,0.017667713158627422,0.0051530830045996645,0.00957001129425652,0.008097701864370902,0.6375099831404728,0.3055042067012658,-0.9444494181651656
0.0007571951697009574,0.6405871135670099,0.2990920920318782,0.01438670822431819,0.006057561357607659,0.009086342036411489,0.007571951697009574,0.6405871135670099,0.2990920920318782,-0.9597435873857244
0.0007758881235831695,0.6439871425740307,0.29173393446727175,0.012414209977330712,0.0054312168650821864,0.009310657482998034,0.008534769359414865,0.6439871425740307,0.29173393446727175,-0.9937699680186356
0.0007992124285324929,0.6513581292539817,0.2749290754151776,0.008791336713857421,0.00559448699972745,0.009590549142389914,0.009590549142389914,0.6513581292539817,0.2749290754151776,-1.0252328362995835
0.0008201552525323638,0.6577645125309557,0.2591690598002269,0.009021707777856002,0.004920931515194182,0.012302328787985456,0.009841863030388365,0.6577645125309557,0.2591690598002269,-1.05253983919025
0.000852191675802829,0.663005123774601,0.24543120263121476,0.012782875137042436,0.005965341730619803,0.00937410843383112,0.00937410843383112,0.663005123774601,0.24543120263121476,-1.0806669249593144
0.0008725847354651695,0.6683999073663198,0.23036237016280475,0.010471016825582035,0.006108093148256186,0.010471016825582035,0.009598432090116864,0.6683999073663198,0.23036237016280475,-1.1039936471114216
0.000891017553492698,0.6727182528869871,0.21740828305221832,0.008019157981434282,0.007128140427941584,0.012474245748897772,0.009801193088419678,0.6727182528869871,0.21740828305221832,-1.1072600824968066
0.0010409231736088055,0.6776409860193323,0.23733048358280764,0.010409231736088055,0.008327385388870444,0.01353200125691447,0.014572924430523276,0.6776409860193323,0.15717939921492963,-1.1105146223670894
0.0011100830472536329,0.6782607418719697,0.2364476890650238,0.01110083047253633,0.007770581330775431,0.01110083047253633,0.015541162661550862,0.6782607418719697,0.15319146052100135,-1.1257525023734989
0.0011456948724906599,0.680542754259452,0.22570188988066,0.011456948724906598,0.008019864107434618,0.0171854230873599,0.01031125385241594,0.680542754259452,0.1489403334237858,-1.1384840079348022
0.0014813465611351058,0.6843821112444188,0.2325714100982116,0.013332119050215951,0.011850772489080846,0.014813465611351058,0.013332119050215951,0.6843821112444188,0.09184348679037656,-1.1572311707378191
0.0015362686936388347,0.6867121060565591,0.21661388580307567,0.012290149549110677,0.013826418242749512,0.01997149301730485,0.010753880855471843,0.6867121060565591,0.09524865900560775,-1.1497842018987285
0.001718344961336659,0.6856196395733269,0.22338484497376568,0.013746759690693272,0.010310069768019955,0.02062013953603991,0.01718344961336659,0.6856196395733269,0.09450897287351624,-1.2127837630286726
0.0018104151883933353,0.6933890171546474,0.17742068846254685,0.014483321507146683,0.010862491130360011,0.021724982260720022,0.009052075941966676,0.6933890171546474,0.07784785310091343,-1.225149986364128
0.0018930500626983728,0.6947493730103028,0.16848145558015518,0.015144400501586983,0.017037450564285357,0.020823550689682103,0.011358300376190237,0.6947493730103028,0.07193590238253816,-1.2386748084753014
0.0019641514037412066,0.6953095969243871,0.1512396580880729,0.015713211229929653,0.011784908422447239,0.02160566544115327,0.009820757018706033,0.6953095969243871,0.09624341878331912,-1.2436312135987535
0.0020356637413823124,0.6961969995527508,0.15063911686229112,0.018320973672440812,0.010178318706911563,0.02239230115520544,0.004071327482764625,0.6961969995527508,0.08346221339667481,-1.2404727851373525
0.0021026925711894085,0.6959912410636943,0.15559925026801624,0.018924233140704676,0.008410770284757634,0.02733500342546231,0.008410770284757634,0.6959912410636943,0.0756969325628187,-1.2457220928113124
0.0024965929151141166,0.6965494233168384,0.15478876073707523,0.024965929151141163,0.012482964575570582,0.029959114981369397,0.009986371660456466,0.6965494233168384,0.06241482287785291,-1.2425951567611342
0.002708505794466352,0.6933774833833861,0.1354252897233176,0.024376552150197166,0.010834023177865408,0.032502069533596224,0.0,0.6933774833833861,0.1354252897233176,-1.0
0.00026068291113050653,0.49998982354831156,0.49998982354831156,0.0007820487333915196,0.0007820487333915196,0.0041709265780881044,0.004692292400349117,0.49998982354831156,0.49998982354831156,-0.23767964341823145
0.0002768497185180661,0.49999059164362736,0.49999059164362736,0.0019379480296264626,0.0019379480296264626,0.0038758960592529253,0.0038758960592529253,0.49999059164362736,0.49999059164362736,-0.23927447647398425
0.00028473020384926035,0.5005556983669998,0.4994167775516027,0.0019931114269448225,0.002277841630794083,0.005125143669286686,0.004270953057738906,0.5005556983669998,0.4994167775516027,-0.24093075703208364
0.0002930749785222208,0.5011582132729976,0.4988136134448198,0.0020515248496555455,0.003223824763744429,0.0043961246778333124,0.004103049699311091,0.5011582132729976,0.4988136134448198,-0.2376625713949993
0.00030228740567499684,0.4999833689864448,0.4999833689864448,0.002116011839724978,0.0030228740567499685,0.0051388858964749465,0.0051388858964749465,0.4999833689864448,0.4999833689864448,-0.23770889214232674
0.0003113225603293397,0.49998403188891954,0.49998403188891954,0.003113225603293397,0.003113225603293397,0.005292483525598775,0.004047193284281416,0.49998403188891954,0.49998403188891954,-0.23957437602717618
0.00032049953578211813,0.5006202748916685,0.4993382767485401,0.0035254948936032995,0.0032049953578211815,0.006409990715642363,0.004166493965167536,0.5006202748916685,0.4993382767485401,-0.2400552437967208
0.0003297988372610132,0.500634634962218,0.49931543961317404,0.005276781396176211,0.0023085918608270924,0.006595976745220265,0.004617183721654185,0.500634634962218,0.49931543961317404,-0.2421595049880666
0.00033919298477404073,0.5013272314960322,0.4986136876178399,0.005766280741158693,0.0020351579086442446,0.007123052680254855,0.004748701786836571,0.5013272314960322,0.4986136876178399,-0.24453052247438245
0.00034913460075359056,0.5020555558836632,0.4978659406746201,0.007680961216578992,0.002443942205275134,0.007331826615825402,0.004538749809796677,0.5020555558836632,0.4978659406746201,-0.27765838476581867
0.0004071892788474301,0.5317891981747437,0.541561740867082,0.009365353413490892,0.0032575142307794407,0.006515028461558881,0.004886271346169161,0.5317891981747437,0.37542851509733055,-0.24461019147128862
0.00043091873052788365,0.5214116639387393,0.55588516238097,0.009911130802141324,0.0030164311136951856,0.005601943496862488,0.005171024766334604,0.5214116639387393,0.38351767016981647,-0.24388152965650187
0.00044553928606424527,0.5212809646951669,0.5569241075803066,0.010692942865541887,0.003564314288513962,0.007128628577027924,0.0075741678630921695,0.5212809646951669,0.3822727074431225,-0.2600562043578367
0.00046445250341667685,0.5266891388745115,0.5508406690521788,0.010682407578583568,0.003715620027333415,0.008360145061500183,0.006502335047833476,0.5266891388745115,0.37620652776750824,-0.25864653727109455
